level,xp,badges,quiz_score,code_challenge_score,study_time,interest_visual,interest_backend,interest_math,interest_web,interest_data,interest_cloud,interest_mobile,interest_security,frontend_perf,backend_perf,data_perf,algo_perf,career_path
6,762,2,0.84,0.49,158,4,3,5,4,3,3,5,2,0.87,0.6,0.53,0.69,mobile
16,1655,7,0.94,0.61,415,5,3,3,3,1,5,3,5,0.43,0.7,0.43,0.74,security
3,340,2,0.68,0.5,36,3,2,4,4,5,3,2,2,0.73,0.59,0.53,0.73,frontend
16,1553,5,0.6,0.59,323,4,4,4,4,4,3,2,2,0.49,0.88,0.6,0.69,backend
19,1895,8,0.69,0.51,398,1,3,2,3,5,4,1,4,0.61,0.66,0.63,0.71,cloud
1,123,0,0.76,0.71,44,4,4,4,2,1,5,3,3,0.62,0.82,0.67,0.64,cloud
22,2232,8,0.64,0.5,433,5,2,3,3,5,5,5,4,0.95,0.55,0.7,0.74,mobile
4,421,0,0.64,0.85,170,4,4,5,5,4,4,4,2,0.41,0.53,0.92,0.81,data
18,1937,7,0.91,0.69,359,5,1,2,4,5,4,2,2,0.92,0.56,0.64,0.52,frontend
5,459,0,0.85,0.56,188,3,3,4,1,4,5,5,2,0.48,0.43,0.92,0.73,data
19,1970,6,0.75,0.55,367,4,3,4,4,2,2,1,4,0.64,0.69,0.41,0.8,security
19,1925,5,0.89,0.6,346,2,3,5,5,3,4,4,4,0.51,0.75,0.69,0.78,cloud
10,1113,2,0.63,0.65,181,4,4,5,5,5,3,2,3,0.6,0.58,0.94,0.76,data
21,2268,6,0.59,0.61,470,5,4,5,4,5,5,5,3,0.91,0.5,0.44,0.67,mobile
10,1032,4,0.71,0.55,257,3,4,5,4,4,4,4,5,0.86,0.84,0.69,0.54,fullstack
15,1462,5,0.95,0.85,279,5,4,3,2,4,4,1,4,0.49,0.76,0.73,0.64,backend
25,2692,10,0.81,0.75,583,4,5,5,4,1,3,4,3,0.8,0.79,0.6,0.64,fullstack
10,1090,2,0.9,0.49,233,3,4,4,4,4,4,2,3,0.88,0.9,0.66,0.64,fullstack
16,1716,5,0.93,0.66,405,4,4,3,3,5,3,4,4,0.54,0.68,0.68,0.83,security
1,138,2,0.87,0.57,88,4,1,4,3,4,3,5,4,0.83,0.59,0.56,0.68,mobile
7,813,2,0.88,0.63,113,5,5,3,4,5,1,3,2,0.71,0.56,0.49,0.51,frontend
10,1036,4,0.79,0.73,221,4,4,5,5,5,1,4,5,0.79,0.75,0.44,0.79,fullstack
12,1177,4,0.74,0.71,271,3,3,4,4,2,1,3,4,0.64,0.61,0.47,0.83,security
18,1818,7,0.65,0.67,370,5,2,5,3,3,3,4,4,0.87,0.5,0.5,0.52,mobile
21,2154,9,0.77,0.64,392,2,3,5,2,5,5,3,4,0.51,0.46,0.9,0.83,data
13,1327,5,0.57,0.69,358,4,4,5,5,4,5,5,1,0.65,0.43,0.95,0.86,data
19,1956,7,0.88,0.57,452,4,4,2,4,1,1,2,4,0.83,0.8,0.55,0.62,fullstack
8,979,2,0.68,0.77,243,5,1,1,3,1,3,4,3,0.86,0.47,0.56,0.68,mobile
16,1626,7,0.69,0.81,271,5,5,3,4,2,2,4,4,0.87,0.57,0.5,0.65,mobile
4,429,2,0.81,0.5,129,5,4,4,3,2,2,5,2,0.81,0.53,0.46,0.66,mobile
21,2281,8,0.94,0.51,519,4,3,4,4,3,3,2,5,0.47,0.73,0.59,0.78,security
20,2151,7,0.66,0.72,384,1,3,2,3,3,4,5,4,0.69,0.8,0.65,0.72,cloud
13,1250,4,0.89,0.85,268,3,3,3,2,5,3,5,5,0.52,0.79,0.43,0.82,security
11,1222,4,0.56,0.85,200,5,5,4,4,4,4,5,3,0.85,0.58,0.57,0.65,mobile
3,285,0,0.87,0.65,70,1,5,3,5,3,3,2,1,0.44,0.89,0.73,0.59,backend
9,1013,2,0.89,0.76,243,5,3,3,1,2,5,2,4,0.67,0.76,0.66,0.51,cloud
14,1429,4,0.77,0.76,372,3,4,3,1,3,5,4,5,0.43,0.62,0.49,0.76,security
15,1671,7,0.9,0.65,348,4,2,1,3,5,1,5,4,0.85,0.5,0.59,0.66,mobile
22,2263,9,0.7,0.79,439,2,3,5,5,4,5,5,2,0.45,0.5,0.82,0.81,data
5,566,2,0.78,0.49,90,5,4,4,3,1,3,4,1,0.81,0.51,0.51,0.6,mobile
5,631,0,0.84,0.47,200,3,2,2,4,4,3,2,2,0.94,0.53,0.64,0.79,frontend
19,1862,8,0.69,0.52,413,4,4,4,5,4,5,4,5,0.76,0.53,0.54,0.67,frontend
14,1351,6,0.76,0.73,331,5,4,4,2,2,2,4,4,0.63,0.7,0.43,0.75,security
10,1051,4,0.62,0.72,278,4,5,2,3,3,3,5,1,0.63,0.77,0.66,0.69,backend
8,929,2,0.6,0.67,170,5,1,4,3,3,2,4,4,0.91,0.59,0.56,0.52,mobile
5,473,3,0.62,0.54,70,4,5,5,3,3,4,4,5,0.41,0.8,0.67,0.54,backend
4,503,1,0.76,0.66,173,3,4,3,5,3,1,3,2,0.82,0.81,0.42,0.59,fullstack
14,1420,3,0.85,0.87,237,4,1,4,4,2,4,2,3,0.81,0.5,0.56,0.77,frontend
19,2041,8,0.92,0.52,385,3,3,3,2,3,2,4,5,0.49,0.64,0.66,0.8,security
16,1687,6,0.87,0.88,355,1,4,4,2,1,4,2,5,0.53,0.78,0.62,0.82,security
2,326,1,0.65,0.63,-4,4,4,2,3,5,4,5,3,0.89,0.54,0.52,0.67,mobile
21,2150,7,0.58,0.9,490,5,1,4,4,5,1,5,3,0.8,0.56,0.61,0.69,mobile
4,524,2,0.75,0.64,70,3,5,4,3,4,4,5,5,0.56,0.86,0.65,0.54,backend
5,661,1,0.68,0.47,139,1,3,1,4,5,4,5,4,0.61,0.66,0.63,0.59,cloud
10,1151,4,0.64,0.59,238,1,4,4,2,4,1,3,5,0.69,0.66,0.42,0.73,security
1,61,1,0.76,0.82,22,4,4,4,1,5,3,5,4,0.62,0.79,0.67,0.72,security
22,2305,6,0.81,0.74,530,5,4,4,4,4,3,1,4,0.49,0.53,0.93,0.73,data
15,1655,7,0.57,0.55,312,3,4,1,4,2,4,1,4,0.58,0.68,0.7,0.5,cloud
14,1578,6,0.67,0.65,265,5,5,4,3,1,3,4,3,0.83,0.53,0.49,0.7,mobile
21,2088,6,0.89,0.71,489,1,5,2,3,3,3,1,1,0.59,0.75,0.64,0.53,backend
23,2468,6,0.66,0.7,454,5,1,3,4,5,5,2,4,0.88,0.51,0.51,0.61,frontend
5,539,3,0.82,0.59,73,4,1,2,3,1,2,4,3,0.93,0.55,0.63,0.53,mobile
11,1086,4,0.56,0.74,207,3,3,4,3,1,1,3,5,0.61,0.7,0.55,0.71,security
13,1256,5,0.6,0.84,344,4,4,3,4,2,4,5,4,0.47,0.77,0.68,0.74,security
11,1138,3,0.92,0.9,306,4,3,5,2,5,2,5,5,0.42,0.66,0.91,0.8,data
12,1249,6,0.59,0.75,314,4,5,5,4,4,3,1,5,0.76,0.83,0.57,0.51,fullstack
11,1292,4,0.87,0.74,227,2,4,4,5,3,5,2,3,0.5,0.82,0.74,0.77,cloud
17,1782,7,0.73,0.5,359,3,5,5,4,4,2,3,1,0.84,0.53,0.65,0.68,frontend
14,1551,3,0.6,0.63,369,1,4,5,5,4,4,3,5,0.45,0.92,0.8,0.77,backend
20,2156,8,0.8,0.76,380,3,4,5,1,5,5,3,4,0.69,0.68,0.89,0.78,data
24,2372,8,0.6,0.89,554,1,4,4,5,4,3,3,5,0.55,0.61,0.52,0.8,security
21,2170,8,0.59,0.83,512,2,3,4,1,5,2,1,5,0.56,0.52,0.9,0.85,data
5,617,1,0.86,0.83,169,5,4,5,4,5,2,3,3,0.62,0.47,0.94,0.74,data
7,735,2,0.74,0.48,113,5,4,2,5,3,1,4,1,0.91,0.52,0.59,0.69,frontend
1,113,1,0.94,0.61,113,3,3,4,5,3,4,5,4,0.65,0.7,0.7,0.77,cloud
20,2033,5,0.78,0.64,446,1,3,4,4,5,5,2,2,0.68,0.49,0.9,0.7,data
18,1945,7,0.81,0.48,404,3,4,4,1,3,4,4,3,0.42,0.93,0.76,0.67,backend
7,653,1,0.57,0.57,231,2,5,1,2,3,3,2,2,0.67,0.82,0.8,0.57,backend
11,1136,5,0.82,0.64,258,4,3,1,4,1,3,4,2,0.76,0.55,0.43,0.73,frontend
19,1938,5,0.85,0.83,429,3,3,3,4,4,2,2,4,0.48,0.63,0.69,0.7,security
4,525,0,0.6,0.53,168,2,5,5,4,3,4,3,2,0.51,0.83,0.77,0.55,backend
23,2250,7,0.72,0.53,468,4,3,1,4,4,5,1,3,0.64,0.84,0.73,0.64,cloud
6,566,1,0.75,0.75,135,5,3,4,2,4,4,2,4,0.47,0.8,0.68,0.74,cloud
16,1658,4,0.64,0.83,332,5,3,3,1,2,2,4,4,0.7,0.68,0.66,0.75,security
11,1281,5,0.65,0.51,311,5,3,3,4,5,1,3,2,0.92,0.49,0.41,0.6,frontend
6,553,1,0.61,0.71,92,3,2,4,5,5,1,3,3,0.73,0.49,0.67,0.71,frontend
4,470,2,0.93,0.5,49,5,5,2,4,5,5,5,5,0.82,0.58,0.42,0.68,mobile
21,2235,7,0.92,0.48,402,4,3,4,3,2,5,5,3,0.81,0.59,0.68,0.77,mobile
24,2508,10,0.55,0.75,462,4,3,3,3,5,5,5,4,0.68,0.85,0.65,0.64,cloud
7,662,1,0.82,0.62,126,3,4,5,4,1,3,2,4,0.78,0.87,0.48,0.54,fullstack
6,697,3,0.61,0.64,91,2,5,3,1,4,4,2,3,0.54,0.77,0.63,0.61,backend
1,155,1,0.81,0.77,49,5,3,3,2,3,2,4,5,0.5,0.68,0.4,0.83,security
4,458,3,0.78,0.56,166,4,2,4,4,5,3,3,1,0.71,0.51,0.45,0.77,frontend
18,1946,8,0.9,0.63,356,2,5,2,5,4,3,5,5,0.46,0.94,0.76,0.69,backend
13,1460,4,0.78,0.56,245,3,5,5,5,2,1,3,1,0.83,0.78,0.61,0.52,fullstack
6,561,2,0.67,0.76,153,3,4,1,4,3,4,1,5,0.79,0.89,0.6,0.62,fullstack
13,1349,6,0.76,0.72,218,3,5,2,4,3,1,1,2,0.84,0.7,0.44,0.56,fullstack
4,399,1,0.73,0.6,37,1,4,3,3,1,4,1,4,0.48,0.83,0.66,0.5,cloud
20,2196,8,0.88,0.53,405,2,5,5,4,4,4,4,3,0.54,0.8,0.78,0.76,backend
6,609,3,0.73,0.61,123,3,3,3,2,3,1,3,4,0.44,0.74,0.51,0.83,security
16,1798,6,0.94,0.58,300,2,5,2,3,4,3,2,5,0.54,0.83,0.63,0.56,backend
21,2185,7,0.84,0.46,406,5,3,3,3,2,4,1,5,0.47,0.63,0.51,0.8,security
21,2141,8,0.6,0.88,464,3,4,5,5,1,1,5,1,0.81,0.85,0.65,0.56,fullstack
2,311,0,0.73,0.56,67,5,4,5,3,5,1,5,2,0.57,0.69,0.88,0.79,data
21,2203,8,0.86,0.65,489,2,4,4,2,5,1,1,4,0.56,0.65,0.67,0.71,security
16,1789,7,0.75,0.9,410,5,4,1,4,5,3,4,2,0.83,0.46,0.42,0.64,mobile
7,812,2,0.65,0.57,152,5,2,5,4,5,5,2,1,0.82,0.55,0.47,0.52,frontend
8,872,3,0.8,0.64,145,1,4,2,2,4,3,4,2,0.42,0.83,0.61,0.7,backend
10,967,4,0.66,0.64,254,3,3,4,3,1,5,5,4,0.45,0.68,0.51,0.72,security
24,2562,10,0.89,0.7,510,3,5,1,5,5,4,4,4,0.85,0.81,0.42,0.51,fullstack
15,1477,7,0.73,0.49,347,5,3,4,1,5,4,4,4,0.51,0.46,0.81,0.79,data
21,2114,6,0.76,0.48,404,1,5,4,1,4,4,4,3,0.6,0.78,0.62,0.76,backend
3,349,1,0.88,0.88,82,5,4,2,4,1,1,4,4,0.85,0.58,0.63,0.55,mobile
20,1995,8,0.94,0.86,473,2,3,5,5,3,5,2,3,0.47,0.76,0.61,0.66,cloud
2,230,0,0.76,0.76,79,4,1,5,4,3,2,4,5,0.87,0.59,0.41,0.73,mobile
25,2548,10,0.69,0.51,530,3,4,5,5,2,4,3,4,0.83,0.87,0.61,0.62,fullstack
22,2351,7,0.69,0.54,418,1,3,4,4,4,2,5,3,0.56,0.69,0.94,0.81,data
23,2271,8,0.76,0.78,414,5,4,1,4,3,1,4,4,0.81,0.53,0.46,0.66,frontend
10,968,4,0.8,0.84,233,4,4,5,3,5,4,2,4,0.46,0.67,0.7,0.79,cloud
25,2700,8,0.6,0.81,510,4,3,1,4,3,4,3,3,0.41,0.66,0.66,0.67,cloud
17,1703,4,0.95,0.59,393,1,3,5,4,5,2,1,3,0.41,0.5,0.82,0.82,data
22,2205,8,0.87,0.68,540,1,5,3,2,3,4,3,5,0.45,0.85,0.72,0.71,backend
18,2000,8,0.93,0.56,350,3,5,2,5,4,5,4,3,0.84,0.9,0.52,0.73,fullstack
11,1206,5,0.67,0.7,211,4,4,2,4,1,1,2,2,0.73,0.43,0.57,0.79,frontend
4,536,0,0.89,0.84,37,5,1,5,3,2,5,5,4,0.9,0.6,0.44,0.8,mobile
7,715,3,0.69,0.84,159,3,4,4,2,3,4,1,5,0.68,0.75,0.45,0.7,security
8,809,3,0.75,0.74,123,4,5,4,1,4,3,2,4,0.66,0.9,0.79,0.7,backend
1,256,0,0.64,0.76,14,3,4,4,5,4,4,3,2,0.62,0.49,0.84,0.83,data
23,2265,9,0.67,0.74,436,3,3,3,5,4,5,3,4,0.58,0.66,0.7,0.65,cloud
23,2484,6,0.94,0.66,457,1,4,2,4,2,4,2,4,0.52,0.75,0.67,0.53,cloud
3,384,0,0.69,0.61,99,5,5,1,3,4,4,5,5,0.42,0.89,0.69,0.6,backend
21,2218,6,0.57,0.75,379,2,3,4,4,4,2,3,2,0.53,0.69,0.89,0.85,data
24,2483,8,0.69,0.84,491,5,2,4,5,4,3,3,5,0.8,0.58,0.5,0.64,frontend
4,561,2,0.86,0.47,42,5,3,5,1,2,5,4,3,0.41,0.72,0.64,0.59,cloud
25,2606,10,0.87,0.48,517,4,1,1,5,3,1,2,1,0.81,0.48,0.48,0.74,frontend
10,1154,4,0.76,0.48,280,4,3,3,3,5,2,2,5,0.68,0.78,0.65,0.71,security
9,970,3,0.75,0.58,203,4,5,3,4,4,4,2,5,0.67,0.75,0.62,0.67,backend
20,1983,5,0.59,0.73,409,2,4,5,1,2,5,4,4,0.61,0.72,0.63,0.65,cloud
13,1323,4,0.87,0.77,337,5,4,3,3,4,4,5,3,0.8,0.47,0.57,0.72,mobile
6,628,1,0.61,0.85,148,2,3,3,4,1,4,2,3,0.54,0.7,0.6,0.68,cloud
25,2550,8,0.74,0.59,513,5,3,5,4,1,1,4,1,0.9,0.45,0.67,0.63,mobile
10,1094,2,0.66,0.53,272,5,3,4,5,4,2,4,4,0.62,0.79,0.43,0.82,security
7,788,2,0.7,0.57,195,3,1,1,5,2,1,3,5,0.94,0.49,0.53,0.51,frontend
24,2402,9,0.92,0.86,454,3,5,1,5,2,3,1,3,0.81,0.71,0.65,0.61,fullstack
6,662,1,0.74,0.88,125,4,3,5,4,5,1,3,1,0.52,0.66,0.84,0.71,data
19,1926,5,0.93,0.73,466,5,4,5,3,5,2,3,3,0.45,0.63,0.89,0.79,data
9,1007,3,0.87,0.59,268,1,3,5,3,4,3,3,4,0.45,0.68,0.91,0.72,data
17,1741,7,0.8,0.77,409,5,4,3,1,3,5,5,3,0.68,0.79,0.69,0.76,cloud
23,2396,7,0.59,0.77,425,5,3,5,3,5,4,1,4,0.55,0.82,0.62,0.67,cloud
9,907,4,0.72,0.7,178,3,3,5,2,5,5,1,4,0.53,0.6,0.89,0.72,data
16,1773,7,0.57,0.71,270,1,4,3,1,4,4,4,5,0.64,0.67,0.48,0.82,security
8,955,3,0.59,0.81,169,5,1,3,4,4,1,3,5,0.92,0.44,0.48,0.76,frontend
17,1691,4,0.63,0.63,372,5,3,4,3,2,4,5,4,0.44,0.69,0.72,0.76,cloud
10,1148,3,0.63,0.79,163,1,3,4,3,4,4,1,3,0.64,0.42,0.87,0.77,data
19,2070,8,0.6,0.62,385,4,4,2,5,3,4,5,4,0.63,0.87,0.74,0.54,backend
23,2294,8,0.87,0.69,488,5,3,5,4,5,1,4,5,0.94,0.56,0.59,0.76,mobile
25,2625,10,0.68,0.73,469,4,4,5,1,4,4,5,3,0.46,0.73,0.74,0.61,cloud
10,1104,2,0.74,0.56,244,1,4,4,5,4,3,4,2,0.66,0.9,0.67,0.64,backend
2,277,0,0.62,0.88,58,4,3,3,5,4,4,3,2,0.71,0.52,0.43,0.56,frontend
15,1537,5,0.75,0.63,296,4,2,1,4,3,4,4,1,0.84,0.45,0.69,0.72,mobile
24,2451,8,0.73,0.87,454,1,4,3,3,1,2,3,4,0.42,0.72,0.49,0.82,security
14,1430,5,0.62,0.83,349,5,4,1,3,2,3,4,1,0.93,0.58,0.44,0.67,mobile
8,820,3,0.65,0.69,214,5,5,5,5,1,5,2,3,0.84,0.53,0.64,0.66,frontend
12,1187,3,0.83,0.76,258,4,5,1,5,2,2,4,1,0.89,0.71,0.61,0.64,fullstack
19,1855,5,0.94,0.67,454,3,4,4,1,5,1,5,3,0.43,0.67,0.88,0.82,data
5,679,2,0.75,0.68,198,1,4,1,2,3,5,2,3,0.41,0.79,0.62,0.68,cloud
22,2211,9,0.66,0.49,429,4,2,3,5,5,4,3,2,0.84,0.6,0.54,0.76,frontend
14,1541,3,0.73,0.76,273,2,3,1,3,4,4,4,4,0.43,0.72,0.72,0.73,cloud
6,667,1,0.94,0.89,84,3,4,1,4,2,4,4,1,0.84,0.82,0.63,0.77,fullstack
3,327,1,0.73,0.62,80,1,4,5,2,3,5,1,4,0.44,0.76,0.61,0.69,cloud
2,283,1,0.74,0.65,127,3,4,4,3,3,3,2,5,0.62,0.69,0.46,0.84,security
24,2576,10,0.72,0.6,442,3,5,1,5,2,5,4,4,0.89,0.74,0.42,0.63,fullstack
2,390,1,0.66,0.78,139,3,5,3,5,2,3,3,1,0.84,0.79,0.56,0.73,fullstack
13,1371,4,0.75,0.75,262,5,5,4,3,3,3,2,5,0.66,0.95,0.79,0.55,backend
15,1481,7,0.89,0.48,374,1,4,3,4,1,3,5,5,0.44,0.78,0.64,0.75,security
7,677,1,0.7,0.86,149,2,4,2,2,1,4,1,3,0.64,0.7,0.67,0.72,cloud
23,2306,9,0.63,0.68,476,4,4,4,3,5,4,1,2,0.54,0.51,0.88,0.76,data
7,677,3,0.68,0.53,114,2,4,5,4,4,4,5,5,0.57,0.52,0.83,0.81,data
24,2434,10,0.82,0.46,513,4,4,2,4,5,4,1,5,0.84,0.76,0.49,0.55,fullstack
5,575,3,0.66,0.86,78,2,3,5,1,5,5,4,4,0.41,0.75,0.75,0.75,cloud
2,273,0,0.69,0.8,72,3,3,5,5,4,3,2,1,0.59,0.65,0.84,0.79,data
6,584,4,0.93,0.8,188,1,4,3,5,5,1,4,5,0.49,0.63,0.46,0.84,security
3,383,3,0.92,0.58,143,4,3,5,3,5,3,4,3,0.64,0.57,0.83,0.72,data
4,421,1,0.58,0.51,137,3,4,4,2,4,3,2,5,0.49,0.59,0.83,0.7,data
13,1362,6,0.84,0.65,354,5,3,1,4,4,4,4,3,0.51,0.8,0.63,0.73,cloud
18,1931,6,0.64,0.7,421,3,5,5,5,2,3,4,2,0.85,0.51,0.67,0.57,frontend
15,1476,7,0.57,0.82,391,1,4,4,1,3,3,4,5,0.65,0.92,0.79,0.68,backend
1,221,0,0.75,0.66,107,4,2,4,4,5,1,2,3,0.81,0.55,0.46,0.51,frontend
5,542,1,0.82,0.69,103,2,4,4,2,2,1,2,4,0.6,0.67,0.64,0.73,security
19,2024,5,0.92,0.51,368,4,4,3,5,4,2,5,4,0.65,0.63,0.58,0.72,security
8,956,3,0.84,0.85,167,5,5,3,5,3,4,4,4,0.87,0.42,0.7,0.71,frontend
18,1848,7,0.64,0.45,395,3,4,4,5,4,3,2,5,0.69,0.8,0.65,0.54,backend
18,1973,7,0.82,0.8,434,3,5,1,4,3,2,2,5,0.76,0.46,0.64,0.63,frontend
19,2084,7,0.67,0.5,466,5,4,3,1,3,4,3,3,0.7,0.74,0.63,0.51,cloud
7,799,2,0.7,0.7,168,3,5,4,4,3,3,2,3,0.46,0.76,0.71,0.54,backend
4,401,3,0.76,0.74,158,3,3,3,5,1,4,3,4,0.48,0.64,0.54,0.8,security
11,1185,3,0.75,0.86,225,4,2,4,3,4,3,5,4,0.8,0.48,0.43,0.57,mobile
20,2140,6,0.55,0.59,489,1,3,3,4,2,2,4,5,0.66,0.77,0.67,0.85,security
21,2105,9,0.93,0.63,405,1,3,5,4,4,4,1,2,0.6,0.61,0.89,0.8,data
2,260,0,0.8,0.65,126,2,4,5,3,5,2,2,5,0.58,0.67,0.9,0.85,data
5,488,3,0.69,0.63,117,3,1,5,4,3,3,3,4,0.87,0.51,0.68,0.52,frontend
13,1452,3,0.89,0.89,324,4,5,4,4,2,3,3,2,0.79,0.77,0.53,0.69,fullstack
17,1804,7,0.91,0.78,416,3,4,4,4,5,5,3,3,0.55,0.44,0.9,0.81,data
24,2594,10,0.73,0.55,553,4,3,4,2,5,2,3,4,0.66,0.45,0.89,0.71,data
5,451,3,0.82,0.54,117,4,4,3,3,3,4,4,4,0.62,0.84,0.64,0.74,backend
20,2083,6,0.65,0.52,497,4,4,1,5,4,2,5,1,0.82,0.79,0.48,0.66,fullstack
12,1173,3,0.79,0.77,315,4,4,2,4,3,4,2,5,0.91,0.56,0.47,0.75,frontend
23,2446,6,0.93,0.47,449,1,4,3,5,2,3,1,5,0.44,0.63,0.67,0.84,security
13,1464,4,0.63,0.72,260,4,3,1,3,5,5,5,3,0.94,0.45,0.66,0.64,mobile
1,188,1,0.8,0.64,-9,4,5,5,5,3,4,2,1,0.76,0.5,0.57,0.57,frontend
13,1397,4,0.87,0.89,225,1,5,3,5,3,4,3,4,0.56,0.94,0.75,0.69,backend
2,179,0,0.85,0.88,69,1,5,4,5,3,3,4,1,0.52,0.76,0.79,0.51,backend
17,1814,5,0.61,0.63,336,4,3,3,3,3,1,4,4,0.6,0.65,0.68,0.72,security
20,2026,6,0.81,0.84,490,4,4,3,3,4,5,3,3,0.43,0.81,0.74,0.63,cloud
23,2387,7,0.61,0.75,510,4,5,2,5,5,4,4,3,0.86,0.54,0.68,0.6,frontend
5,636,3,0.62,0.87,60,3,4,5,5,4,5,1,4,0.55,0.48,0.91,0.86,data
21,2062,7,0.92,0.47,409,4,4,5,5,4,3,4,3,0.87,0.44,0.68,0.76,frontend
25,2616,8,0.68,0.62,579,3,3,3,4,1,5,2,5,0.84,0.56,0.64,0.73,frontend
2,180,0,0.61,0.57,6,5,4,3,4,3,1,4,1,0.79,0.46,0.41,0.67,frontend
8,788,3,0.73,0.81,228,5,3,3,2,3,4,1,3,0.57,0.76,0.62,0.7,cloud
14,1532,4,0.77,0.82,287,5,2,1,4,2,2,3,3,0.79,0.59,0.5,0.51,frontend
7,721,2,0.74,0.64,193,4,5,3,1,3,4,3,2,0.68,0.78,0.68,0.72,backend
11,1118,3,0.67,0.81,316,2,5,4,1,4,3,3,3,0.63,0.89,0.71,0.51,backend
20,2015,6,0.94,0.71,449,5,3,3,5,3,2,2,4,0.51,0.62,0.52,0.8,security
21,2122,6,0.76,0.57,445,3,4,4,1,4,5,3,5,0.53,0.68,0.46,0.8,security
22,2297,9,0.86,0.58,406,5,5,2,5,4,3,2,3,0.42,0.86,0.61,0.68,backend
10,1009,4,0.8,0.87,298,4,5,5,5,3,2,5,5,0.76,0.87,0.61,0.61,fullstack
14,1429,4,0.91,0.53,367,5,3,2,3,3,4,1,4,0.52,0.84,0.67,0.65,cloud
20,2061,8,0.6,0.61,400,5,3,2,2,4,4,2,3,0.57,0.74,0.73,0.76,cloud
16,1598,5,0.87,0.57,366,1,3,4,1,2,4,4,5,0.52,0.71,0.44,0.73,security
21,2222,9,0.86,0.84,458,1,5,1,3,4,4,3,4,0.46,0.78,0.73,0.8,backend
4,454,3,0.77,0.59,61,3,3,3,5,1,4,5,4,0.4,0.8,0.67,0.75,cloud
3,445,2,0.85,0.82,134,5,3,1,5,2,5,2,4,0.92,0.53,0.42,0.58,frontend
12,1271,3,0.84,0.76,201,1,5,4,5,4,3,1,5,0.4,0.78,0.72,0.56,backend
7,667,3,0.88,0.62,222,5,5,5,3,3,4,4,4,0.7,0.87,0.69,0.68,backend
12,1281,3,0.89,0.82,245,4,3,4,4,1,4,4,2,0.85,0.52,0.49,0.66,mobile
1,221,0,0.77,0.58,51,5,3,4,4,5,3,4,1,0.86,0.48,0.46,0.71,mobile
3,332,2,0.79,0.6,87,3,4,5,4,3,5,1,3,0.82,0.88,0.49,0.55,fullstack
16,1721,7,0.81,0.66,300,5,1,4,5,5,5,4,3,0.93,0.53,0.59,0.62,frontend
15,1538,6,0.78,0.65,338,5,1,4,5,3,1,3,1,0.88,0.49,0.66,0.69,frontend
10,1105,4,0.66,0.46,259,2,3,1,3,5,4,4,3,0.45,0.7,0.64,0.6,cloud
1,154,0,0.58,0.57,-10,1,4,5,5,4,2,4,1,0.41,0.4,0.81,0.87,data
7,811,1,0.61,0.79,130,2,4,4,3,2,4,4,4,0.66,0.75,0.64,0.74,security
19,2007,5,0.72,0.52,439,5,4,5,3,4,3,5,4,0.46,0.52,0.94,0.89,data
22,2261,6,0.82,0.66,408,4,4,3,4,2,5,2,1,0.86,0.81,0.6,0.62,fullstack
20,2134,7,0.88,0.81,413,5,5,1,3,3,4,5,4,0.48,0.91,0.62,0.77,backend
21,2178,6,0.81,0.55,391,3,5,1,4,3,4,3,4,0.78,0.88,0.55,0.59,fullstack
15,1553,5,0.9,0.57,259,2,4,5,2,5,1,4,1,0.64,0.65,0.82,0.74,data
23,2389,9,0.9,0.56,466,5,4,4,2,3,3,4,4,0.54,0.65,0.62,0.84,security
21,2055,7,0.87,0.75,402,1,3,3,4,2,3,5,4,0.69,0.78,0.58,0.77,security
19,1980,5,0.62,0.51,403,4,5,1,5,2,3,4,4,0.85,0.84,0.63,0.59,fullstack
24,2425,10,0.89,0.73,457,3,4,5,2,3,4,5,2,0.41,0.77,0.74,0.53,backend
21,2132,8,0.95,0.5,502,5,4,2,4,3,1,2,1,0.95,0.55,0.67,0.57,frontend
25,2500,8,0.91,0.62,465,3,4,1,5,1,2,1,4,0.78,0.88,0.65,0.6,fullstack
18,1791,6,0.81,0.72,351,3,4,5,5,1,1,5,1,0.81,0.88,0.48,0.78,fullstack
17,1800,4,0.71,0.62,325,4,2,4,3,2,1,5,1,0.89,0.57,0.68,0.69,mobile
19,2038,5,0.85,0.5,395,3,5,2,4,3,3,3,2,0.56,0.94,0.68,0.6,backend
19,1992,8,0.56,0.74,396,5,2,3,4,4,3,3,5,0.72,0.5,0.45,0.6,frontend
5,686,0,0.69,0.85,50,3,4,3,5,5,1,3,5,0.55,0.77,0.6,0.73,security
21,2283,7,0.91,0.68,418,5,3,3,1,3,5,1,5,0.4,0.61,0.41,0.73,security
9,914,4,0.84,0.81,237,4,5,5,5,3,4,4,2,0.53,0.86,0.64,0.54,backend
17,1829,5,0.57,0.58,319,5,3,3,3,4,3,2,4,0.4,0.75,0.57,0.84,security
7,743,2,0.63,0.48,118,2,4,2,1,3,3,3,1,0.65,0.8,0.65,0.53,backend
25,2470,8,0.79,0.51,521,3,4,4,4,3,3,5,4,0.75,0.85,0.56,0.8,fullstack
16,1729,6,0.83,0.63,276,3,4,3,3,4,2,5,4,0.54,0.79,0.51,0.8,security
9,1066,5,0.69,0.46,233,5,3,5,4,2,4,4,4,0.81,0.54,0.5,0.53,mobile
24,2481,9,0.58,0.68,502,3,4,4,1,1,2,4,4,0.43,0.76,0.66,0.84,security
